	label	title	auth	year	freq	htid	file	path	words	read	pre	verb	nounp
2240	p	Realism; a study in art and thought,	McDowall, Arthur Sydney, 1877-1933.	1918.0	0.104790371	uc2.ark:/13960/t90865v8f	uc2.ark+=13960=t90865v8f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/90/86/5v/8f/ark+=13960=t90865v8f/uc2.ark+=13960=t90865v8f.basic.json.bz2	245541.0	15.205790751514652	0.42176855989933615	0.12465535287385814	0.02878948933172057
2241	ed	Creative impulse in industry; a proposition for educators, by Helen Marot ...	Marot, Helen	1918.0	0.10477885699999999	uc2.ark:/13960/t18k76b1h	uc2.ark+=13960=t18k76b1h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/18/k7/6b/1h/ark+=13960=t18k76b1h/uc2.ark+=13960=t18k76b1h.basic.json.bz2	71077.0	13.824158222200822	0.3314422545588506	0.11873039098442534	0.036594116240133936
2242	soc	Instruction in morals and civil government ...	Vessiot, Alexandre, 1829- [from old catalog]; United States.	1882.0	0.104778354	loc.ark:/13960/t95725763	loc.ark+=13960=t95725763	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/95/72/57/63/ark+=13960=t95725763/loc.ark+=13960=t95725763.basic.json.bz2	38614.0	13.440766242922937	0.40080372250423013	0.12757031128606205	0.038716527684259594
2243	soc	The struggle for law, by Dr. Rudolph von Jhering ... tr. from the 5th German ed. by John J. Lalor.	Jhering, Rudolf von, 1818-1892.; Lalor, John J. -1899.	1915.0	0.104772894	uc2.ark:/13960/t39026n24	uc2.ark+=13960=t39026n24	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/39/02/6n/24/ark+=13960=t39026n24/uc2.ark+=13960=t39026n24.basic.json.bz2	100482.0	11.148763316310355	0.43389459761928983	0.11291574610377979	0.05162118588403893
2244	sci	The reign of causality: a vindication of the scientific principle of telic causal efficiency. By Robert Watts ...	Watts, Robert, 1820-1895.	1888.0	0.10476842	yale.39002088677209	yale.39002088677209	basic/yale/pairtree_root/39/00/20/88/67/72/09/39002088677209/yale.39002088677209.basic.json.bz2	38770.0	10.673996803725725	0.42357589726703987	0.12772762445189578	0.02244003095176683
2245	p	Septenary man : or, The microcosm of the macrocosm : a study of the human soul in relation to the various vehicles, or avenues, of consciousness (technically known as the seven principles) by means of which it brings itself into relation with the outer cosmos : including a brief examination of dream and the problems of humanity / by Jerome A. Anderson.	Anderson, Jerome A., 1847-1903.	1895.0	0.104763673	uc2.ark:/13960/t5w66jr1j	uc2.ark+=13960=t5w66jr1j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5w/66/jr/1j/ark+=13960=t5w66jr1j/uc2.ark+=13960=t5w66jr1j.basic.json.bz2	27470.0	12.307085662856107	0.3981737454971936	0.13378230797233345	0.014452129595922824
2246	?	Poets and problems / by George Willis Cooke.	Cooke, George Willis, 1848-1923.	1886.0	0.10475819900000001	loc.ark:/13960/t2q536f3g	loc.ark+=13960=t2q536f3g	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/2q/53/6f/3g/ark+=13960=t2q536f3g/loc.ark+=13960=t2q536f3g.basic.json.bz2	38677.0	13.405614274644652	0.3995950286272867	0.12715567391472968	0.040902862166145255
2247	sci	Adolescence and high-school problems,	Pringle, Ralph W. [from old catalog]	1922.0	0.104733326	loc.ark:/13960/t42r4j68s	loc.ark+=13960=t42r4j68s	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/42/r4/j6/8s/ark+=13960=t42r4j68s/loc.ark+=13960=t42r4j68s.basic.json.bz2	19561.0	15.84045180722892	0.40333377083606775	0.12611829661060273	0.011604723684883186
2248	theo	Immortality, a study of belief, and earlier addresses.	Clarke, William Newton, 1841-1912.	1920.0	0.10473224199999999	uc2.ark:/13960/t9t14x322	uc2.ark+=13960=t9t14x322	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/14/x3/22/ark+=13960=t9t14x322/uc2.ark+=13960=t9t14x322.basic.json.bz2	129704.0	13.18160403788703	0.3359733385610665	0.10053660642694134	0.05763122185900203
2249	ed	Hegel's educational ideas, by William M. Bryant ...	Bryant, William McKendree, b. 1843.	1896.0	0.10472982199999999	uc2.ark:/13960/t2z31rz3j	uc2.ark+=13960=t2z31rz3j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2z/31/rz/3j/ark+=13960=t2z31rz3j/uc2.ark+=13960=t2z31rz3j.basic.json.bz2	218829.0	13.849394179907907	0.4121979229079289	0.1372532890978801	0.02194864483226629
2250	ed	The education of man,	FrÃ¶bel, Friedrich, 1782-1852.; Hailmann, William Nicholas, 1836- [from old catalog]	1887.0	0.10472928599999999	loc.ark:/13960/t1bk20d05	loc.ark+=13960=t1bk20d05	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/1b/k2/0d/05/ark+=13960=t1bk20d05/loc.ark+=13960=t1bk20d05.basic.json.bz2	221482.0	14.578122938948297	0.3587230899811506	0.11363451657471035	0.0470376825204757
2251	ed	A student's textbook in the history of education, by Stephen Pierce Duggan.	Duggan, Stephen, 1870-1950.	1916.0	0.10472854599999999	loc.ark:/13960/t6j10p743	loc.ark+=13960=t6j10p743	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6j/10/p7/43/ark+=13960=t6j10p743/loc.ark+=13960=t6j10p743.basic.json.bz2	143980.0	14.584622894595267	0.3776643881775296	0.12703847756632866	0.05567439922211418
2252	x	Syllabus in special subjects required for rural school renewable certificates.	State University of New York.	1921.0	0.10469464099999999	loc.ark:/13960/t7gq7p083	loc.ark+=13960=t7gq7p083	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/7g/q7/p0/83/ark+=13960=t7gq7p083/loc.ark+=13960=t7gq7p083.basic.json.bz2	146655.0	12.04519931892511	0.36203300182515735	0.11353857693225597	0.03350721080085916
2253	?	Practical methods to insure success / H. E. Butler.	Butler, Hiram E. 1841-1916.	1911.0	0.10467229800000001	uc2.ark:/13960/t1cj8bd9w	uc2.ark+=13960=t1cj8bd9w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1c/j8/bd/9w/ark+=13960=t1cj8bd9w/uc2.ark+=13960=t1cj8bd9w.basic.json.bz2	5875.0	13.3976696739939	0.369813041495668	0.10893617021276596	0.040680851063829786
2254	p	A course of lectures introductory to the study of moral philosophy, delivered in the University of Oxford.	Hampden, Renn Dickson, 1793-1868.	1835.0	0.104669811	uc2.ark:/13960/t8z898w6q	uc2.ark+=13960=t8z898w6q	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8z/89/8w/6q/ark+=13960=t8z898w6q/uc2.ark+=13960=t8z898w6q.basic.json.bz2	79080.0	14.264711931503118	0.3949477775078941	0.12806019221041984	0.017728882144663633
2255	x	Concepts of the electrical phenomena of planetary systems, by George Adam ... A monograph applying a fundamental hypothesis to astronomical facts ...	Adam, George, b. 1846.	1905.0	0.104664188	uc2.ark:/13960/t8z893z6j	uc2.ark+=13960=t8z893z6j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8z/89/3z/6j/ark+=13960=t8z893z6j/uc2.ark+=13960=t8z893z6j.basic.json.bz2	10297.0	11.132031480627145	0.4354140127388535	0.09798970573953579	0.049528989025929886
2256	soc	Socialism: the nation of the fatherless children [by] David Goldstein and Martha Moore Avery.	Goldstein, David, 1870-1958.; Avery, Martha Moore.	1911.0	0.104661536	uc2.ark:/13960/t3nv9hz3r	uc2.ark+=13960=t3nv9hz3r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3n/v9/hz/3r/ark+=13960=t3nv9hz3r/uc2.ark+=13960=t3nv9hz3r.basic.json.bz2	40382.0	14.861846227142987	0.45637274284961116	0.131692338170472	0.024614927442920112
2257	theo	Science and health with key to the scriptures ...	Eddy, Mary Baker, 1821-1910.	1900.0	0.104652839	yale.39002068986182	yale.39002068986182	basic/yale/pairtree_root/39/00/20/68/98/61/82/39002068986182/yale.39002068986182.basic.json.bz2	128345.0	14.146603194745392	0.39643304773058824	0.12009817289337332	0.027940317114028595
2258	theo	The philosophy of the Christian religion / by Andrew Martin Fairbairn.	Fairbairn, Andrew Martin, 1838-1912.	1902.0	0.104651323	uc2.ark:/13960/t48p5zh8b	uc2.ark+=13960=t48p5zh8b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/48/p5/zh/8b/ark+=13960=t48p5zh8b/uc2.ark+=13960=t48p5zh8b.basic.json.bz2	13806.0	13.272631759680237	0.39493063880801504	0.14348833840359265	0.013834564682022309
2259	soc	The non-religion of the future, a sociological study;	Guyau, Jean-Marie, 1854-1888.	1897.0	0.104650335	uc2.ark:/13960/t1fj2j55n	uc2.ark+=13960=t1fj2j55n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1f/j2/j5/5n/ark+=13960=t1fj2j55n/uc2.ark+=13960=t1fj2j55n.basic.json.bz2	75440.0	13.364149370033577	0.40603626099229184	0.12059915164369035	0.022600742311770942
2260	soc	History and criticism of the labor theory of value in English political economy, by Albert C. Whitaker.	Whitaker, Albert Conser, 1877-	1904.0	0.10464562699999999	uc2.ark:/13960/t38050k8g	uc2.ark+=13960=t38050k8g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/38/05/0k/8g/ark+=13960=t38050k8g/uc2.ark+=13960=t38050k8g.basic.json.bz2	65104.0	18.00240858500622	0.38993896800443867	0.13817891373801916	0.018892848365691817
2261	ed	Herbart and education by instruction / by Gabriel CompayrÃ© ; translated by Maria E. Findlay.	CompayrÃ©, Gabriel, 1843-1913.	1907.0	0.10464407099999999	uc2.ark:/13960/t4zg6jz96	uc2.ark+=13960=t4zg6jz96	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4z/g6/jz/96/ark+=13960=t4zg6jz96/uc2.ark+=13960=t4zg6jz96.basic.json.bz2	222879.0	10.19215104354145	0.43537588728758875	0.10581077625079079	0.05770844269760722
2262	ed	Education in religion and morals / by George Albert Coe.	Coe, George Albert, 1862-1951.	1911.0	0.104637792	uc2.ark:/13960/t9571ch97	uc2.ark+=13960=t9571ch97	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/95/71/ch/97/ark+=13960=t9571ch97/uc2.ark+=13960=t9571ch97.basic.json.bz2	54029.0	15.0635755313311	0.38607966078758627	0.12693183290455126	0.04038571878065483
2263	ed	Instinct as related to education,	McIndoo, John Milton.	1914.0	0.10463121800000001	uc2.ark:/13960/t6pz5411s	uc2.ark+=13960=t6pz5411s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6p/z5/41/1s/ark+=13960=t6pz5411s/uc2.ark+=13960=t6pz5411s.basic.json.bz2	125358.0	11.12925043650278	0.5842426484187164	0.12001627339300244	0.02661976100448316
2264	soc	Rural problems of today [by] Ernest R. Groves.	Groves, Ernest Rutherford, 1878-	1918.0	0.104627767	uc2.ark:/13960/t0ft8gc6r	uc2.ark+=13960=t0ft8gc6r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0f/t8/gc/6r/ark+=13960=t0ft8gc6r/uc2.ark+=13960=t0ft8gc6r.basic.json.bz2	26210.0	14.751618936226986	0.3646253021756648	0.13323159099580312	0.01625333842045021
2265	ed	Herbart and education by instruction. Translated by Maria E. Findlay.	CompayrÃ©, Gabriel, 1843-1913.	1908.0	0.104618857	uc2.ark:/13960/t14m93t2w	uc2.ark+=13960=t14m93t2w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/14/m9/3t/2w/ark+=13960=t14m93t2w/uc2.ark+=13960=t14m93t2w.basic.json.bz2	16168.0	12.92129400887972	0.43740914230334355	0.11498020781791192	0.05616031667491341
2266	soc	Woman's rights:	Sayers, Joseph. [from old catalog]	1856.0	0.10461397900000001	loc.ark:/13960/t3223ct68	loc.ark+=13960=t3223ct68	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/32/23/ct/68/ark+=13960=t3223ct68/loc.ark+=13960=t3223ct68.basic.json.bz2	231380.0	11.820781616752118	0.4609177694716638	0.1192799723398738	0.06648370645691071
2267	soc	The State and government / by James Quayle Dealey.	Dealey, James Quayle, 1861-	1921.0	0.10460920800000001	uc2.ark:/13960/t6m041g3p	uc2.ark+=13960=t6m041g3p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6m/04/1g/3p/ark+=13960=t6m041g3p/uc2.ark+=13960=t6m041g3p.basic.json.bz2	20483.0	8.31295396829336	0.4338246023639282	0.0646877898745301	0.13728457745447445
2268	p	Final causes.	Janet, Paul, 1823-1899.; Affleck, William,	1878.0	0.10460853199999999	uc2.ark:/13960/t6445kn10	uc2.ark+=13960=t6445kn10	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/64/45/kn/10/ark+=13960=t6445kn10/uc2.ark+=13960=t6445kn10.basic.json.bz2	115213.0	12.956920410237334	0.36923416952149407	0.11814638973032557	0.02849504830184094
2269	ed	College teaching; studies in methods of teaching in the college, ed. by Paul Klapper, with an introduction by Nicholas Murray Butler.	Klapper, Paul, 1885-	1920.0	0.10460372400000001	uc2.ark:/13960/t2z31r63p	uc2.ark+=13960=t2z31r63p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2z/31/r6/3p/ark+=13960=t2z31r63p/uc2.ark+=13960=t2z31r63p.basic.json.bz2	35460.0	14.743327222511308	0.4735690350817206	0.11731528482797518	0.014213197969543147
2270	p	The philosophy of right, with special reference to the principles and development of law. Translated from the Italian by W. Hastie.	Lioy, Diodato, 1839-1912.	1891.0	0.10459961	uc2.ark:/13960/t5w66bm94	uc2.ark+=13960=t5w66bm94	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5w/66/bm/94/ark+=13960=t5w66bm94/uc2.ark+=13960=t5w66bm94.basic.json.bz2	64736.0	14.010497553470174	0.4143752643925701	0.1304992585269402	0.03966880869995057
2271	sci	Handbook of psychology ...	Baldwin, James Mark, 1861-1934.	1890.0	0.104590305	uc2.ark:/13960/t2r49nz49	uc2.ark+=13960=t2r49nz49	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2r/49/nz/49/ark+=13960=t2r49nz49/uc2.ark+=13960=t2r49nz49.basic.json.bz2	42307.0	12.45154416820769	0.4061224489795918	0.11990923487838892	0.06275557236391141
2272	sci	The biological status and social worth of the mulatto. By Professor H. E. Jordan.	Jordan, Harvey Ernest, 1878-	1913.0	0.10458991699999999	uc2.ark:/13960/t1rf5t330	uc2.ark+=13960=t1rf5t330	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1r/f5/t3/30/ark+=13960=t1rf5t330/uc2.ark+=13960=t1rf5t330.basic.json.bz2	141738.0	17.33299858131927	0.4061594202898551	0.13342222974784462	0.01398354710804442
2273	p	Essays, in philosophy, old and new,	Knight, William Angus, 1836-1916.	1890.0	0.10458772699999999	uc2.ark:/13960/t0ms3nz77	uc2.ark+=13960=t0ms3nz77	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0m/s3/nz/77/ark+=13960=t0ms3nz77/uc2.ark+=13960=t0ms3nz77.basic.json.bz2	185393.0	14.212309049554833	0.39628221377270806	0.12622375170583572	0.030621436623820747
2274	soc	Civics and citizenship, by David E. Cloyd ...	Cloyd, David Excelmons, 1864-	1916.0	0.104585594	uc2.ark:/13960/t1mg7k52c	uc2.ark+=13960=t1mg7k52c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1m/g7/k5/2c/ark+=13960=t1mg7k52c/uc2.ark+=13960=t1mg7k52c.basic.json.bz2	97972.0	14.11065982250999	0.4072072610019705	0.11191973216837464	0.05813906013963173
2275	ed	The permanent values in education, by Kenneth Richmond, with an introduction by A. Clutton-Brock.	Richmond, Kenneth.	1917.0	0.104581017	uc2.ark:/13960/t8pc2ww05	uc2.ark+=13960=t8pc2ww05	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8p/c2/ww/05/ark+=13960=t8pc2ww05/uc2.ark+=13960=t8pc2ww05.basic.json.bz2	230950.0	12.081834525317962	0.4608616734313157	0.11945442736523057	0.06658151114959948
2276	theo	The spiritual interpretation of nature, by James Y. Simpson...	Simpson, James Young, 1873-1934.	1912.0	0.104565197	uc2.ark:/13960/t0dv1fj40	uc2.ark+=13960=t0dv1fj40	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0d/v1/fj/40/ark+=13960=t0dv1fj40/uc2.ark+=13960=t0dv1fj40.basic.json.bz2	32268.0	15.486926631227153	0.3886002444987775	0.13539729763232924	0.0116834015123342
2277	ed	Higher education and business standards,	Hotchkiss, Willard E. 1874-1956.	1918.0	0.10452833	uc2.ark:/13960/t6154h818	uc2.ark+=13960=t6154h818	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/61/54/h8/18/ark+=13960=t6154h818/uc2.ark+=13960=t6154h818.basic.json.bz2	106480.0	9.700613838919697	0.4572582106162168	0.12457738542449286	0.060565364387678434
2278	sci	The psychology of beauty, by Ethel D. Puffer.	Howes, Ethel Puffer, 1872-1950.	1906.0	0.104523033	uc2.ark:/13960/t39z93936	uc2.ark+=13960=t39z93936	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/39/z9/39/36/ark+=13960=t39z93936/uc2.ark+=13960=t39z93936.basic.json.bz2	119964.0	15.874220473139626	0.3771415502328676	0.12967223500383449	0.012603781134340302
2279	p	Practical ethics; a collection of addresses and essays, by Henry Sidgwick	Sidgwick, Henry, 1838-1900.	1909.0	0.104516446	uc2.ark:/13960/t3028rz3f	uc2.ark+=13960=t3028rz3f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/30/28/rz/3f/ark+=13960=t3028rz3f/uc2.ark+=13960=t3028rz3f.basic.json.bz2	61470.0	14.789878572613521	0.37080200501253135	0.1294452578493574	0.03284529038555393
2280	theo	Outlines of theology / by A. Alexander Hodge.	Hodge, Archibald Alexander, 1823-1886.	1861.0	0.10451261199999999	yale.39002030627872	yale.39002030627872	basic/yale/pairtree_root/39/00/20/30/62/78/72/39002030627872/yale.39002030627872.basic.json.bz2	105747.0	11.093007946992348	0.3847800851283374	0.10911893481611772	0.08253662042422007
2281	x	An outline sketch of English constitutional history [by] George Burton Adams, LITT.D.	Adams, George Burton, 1851-1925.	1918.0	0.10451160599999999	uc2.ark:/13960/t3fx7660s	uc2.ark+=13960=t3fx7660s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3f/x7/66/0s/ark+=13960=t3fx7660s/uc2.ark+=13960=t3fx7660s.basic.json.bz2	96521.0	12.85221609989813	0.45051769129324615	0.11075310036157934	0.06425544700117072
2282	theo	Sermons of religion / by Theodore Parker; ed. with a preface by Samuel A. Eliot.	Parker, Theodore, 1810-1860.; Eliot, Samuel A. 1862-1950.	1908.0	0.104507444	yale.39002005467908	yale.39002005467908	basic/yale/pairtree_root/39/00/20/05/46/79/08/39002005467908/yale.39002005467908.basic.json.bz2	149551.0	11.47061993135802	0.38066967466160057	0.12275411063784261	0.04165802970224204
2283	sci	Subconscious phenomena, by Hugo MÃ_nsterberg, Theodore Ribot, Pierre Janet, Joseph Jastrow, Bernard Hart and Morton Prince.	MÃ_nsterberg, Hugo, 1863-1916.; Ribot, Th. 1839-1916.; Janet, Pierre, 1859-1947.; Jastrow, Joseph, 1863-1944.; Hart, Bernard.; Prince, Morton, 1854-1929.	1910.0	0.104502905	uc2.ark:/13960/t2r49mc5r	uc2.ark+=13960=t2r49mc5r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2r/49/mc/5r/ark+=13960=t2r49mc5r/uc2.ark+=13960=t2r49mc5r.basic.json.bz2	107502.0	15.885108666028454	0.35193205331793465	0.12725344644750794	0.038036501646480994
2284	x	Russia's gift to the world,	Mackail, J. W. 1859-1945.	1915.0	0.10449673	uc2.ark:/13960/t6445mv8g	uc2.ark+=13960=t6445mv8g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/64/45/mv/8g/ark+=13960=t6445mv8g/uc2.ark+=13960=t6445mv8g.basic.json.bz2	90150.0	16.356207711039385	0.46123780506570644	0.12486966167498613	0.029195784803105935
2285	theo	The place of Christ in modern theology, by A. M. Fairbairn.	Fairbairn, A. M. 1838-1912.	1893.0	0.104483189	yale.39002030621586	yale.39002030621586	basic/yale/pairtree_root/39/00/20/30/62/15/86/39002030621586/yale.39002030621586.basic.json.bz2	45689.0	10.972738095238096	0.4600796623268533	0.11661450239663813	0.03898093633040776
2286	p	The poetry and philosophy of Browning; a handbook of eight lectures.	Griggs, Edward Howard, 1868-1951.	1905.0	0.104481973	uc2.ark:/13960/t0cv4ks15	uc2.ark+=13960=t0cv4ks15	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0c/v4/ks/15/ark+=13960=t0cv4ks15/uc2.ark+=13960=t0cv4ks15.basic.json.bz2	107652.0	12.230984459901602	0.39304028430367066	0.11729461598484003	0.026446327053840153
2287	soc	Outline of applied sociology,	Fairchild, Henry Pratt, 1880-1956.	1916.0	0.104480354	uc2.ark:/13960/t4kk96f4p	uc2.ark+=13960=t4kk96f4p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4k/k9/6f/4p/ark+=13960=t4kk96f4p/uc2.ark+=13960=t4kk96f4p.basic.json.bz2	198518.0	13.311893153310319	0.4067711472774764	0.11599955671526008	0.02636536737222821
2288	soc	Leadership and progress, and other essays of progress,	Lloyd, Alfred H. 1864-1927.	1922.0	0.10447669	uc2.ark:/13960/t1xd0tp4d	uc2.ark+=13960=t1xd0tp4d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1x/d0/tp/4d/ark+=13960=t1xd0tp4d/uc2.ark+=13960=t1xd0tp4d.basic.json.bz2	81897.0	12.910332599500936	0.4719077249962058	0.14857687094765376	0.009194475988131433
2289	p	An introduction to mental philosophy : in two parts / by George Ramsay.	Ramsay, George	1853.0	0.10447555800000001	uc2.ark:/13960/t2z31rn21	uc2.ark+=13960=t2z31rn21	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2z/31/rn/21/ark+=13960=t2z31rn21/uc2.ark+=13960=t2z31rn21.basic.json.bz2	2570.0	17.16214068765122	0.3509090909090909	0.10894941634241245	0.03501945525291829
2290	soc	An introduction to the history of the science of politics, by Sir Frederick Pollock.	Pollock, Frederick, 1845-1937.	1890.0	0.104474919	uc2.ark:/13960/t3805107s	uc2.ark+=13960=t3805107s	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/38/05/10/7s/ark+=13960=t3805107s/uc2.ark+=13960=t3805107s.basic.json.bz2	2739.0	11.874007585335018	0.43888354186718	0.12924424972617743	0.07119386637458927
2291	ed	Adolescence and high-school problems, by Ralph W. Pringle ...	Pringle, Ralph W., 1865-	1922.0	0.104472245	uc2.ark:/13960/t8qc00g7z	uc2.ark+=13960=t8qc00g7z	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8q/c0/0g/7z/ark+=13960=t8qc00g7z/uc2.ark+=13960=t8qc00g7z.basic.json.bz2	97709.0	8.824306898396845	0.5165322247611706	0.11765548721202755	0.05460090677419685
2292	theo	Theiotes : or, an argument on the existence, perfections and personal distinctions of the deity : intended as an antidote to atheism, pantheism, Unitarianism, and Sabellianism / by William Cooke.	Cooke, William, 1806-1884.	1849.0	0.10447222800000001	yale.39002085400340	yale.39002085400340	basic/yale/pairtree_root/39/00/20/85/40/03/40/39002085400340/yale.39002085400340.basic.json.bz2	4712.0	14.396034842450351	0.46975476839237057	0.12903225806451613	0.015916808149405774
2293	theo	The tree of life; a study of religion,	Crawley, Alfred Ernest, 1869-1924.	1905.0	0.104460678	uc2.ark:/13960/t9r20vj7p	uc2.ark+=13960=t9r20vj7p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9r/20/vj/7p/ark+=13960=t9r20vj7p/uc2.ark+=13960=t9r20vj7p.basic.json.bz2	49426.0	11.498524013890254	0.4813304380064615	0.1385707927001983	0.02423825516934407
2294	theo	The place of Christ in modern theology ...	Fairbairn, A. M. 1838-1912.	1907.0	0.104452821	yale.39002088376687	yale.39002088376687	basic/yale/pairtree_root/39/00/20/88/37/66/87/39002088376687/yale.39002088376687.basic.json.bz2	110667.0	9.23808259500726	0.5165291273987987	0.1255658868497384	0.039831205327694796
2295	ed	The adolescent, by J. W. Slaughter, with an introduction by J. J. Findlay.	Slaughter, John Willis, 1878-	1911.0	0.104447661	uc2.ark:/13960/t5m909557	uc2.ark+=13960=t5m909557	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5m/90/95/57/ark+=13960=t5m909557/uc2.ark+=13960=t5m909557.basic.json.bz2	79358.0	13.766615176431895	0.4157303370786517	0.11918143098364374	0.03644245066659946
2296	theo	An outline of the history of Christian thought since Kant / by Edward Caldwell Moore.	Moore, Edward Caldwell, 1857-1943.	1912.0	0.104445867	uc2.ark:/13960/t9k35wd4j	uc2.ark+=13960=t9k35wd4j	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9k/35/wd/4j/ark+=13960=t9k35wd4j/uc2.ark+=13960=t9k35wd4j.basic.json.bz2	3108.0	13.477813652539634	0.45636509207365894	0.14478764478764478	0.028314028314028315
2297	theo	An outline of a system of natural theology / by George Crabbe.	Crabbe, George, 1785-1857.	1840.0	0.10443668800000001	uc2.ark:/13960/t1xd0t17b	uc2.ark+=13960=t1xd0t17b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1x/d0/t1/7b/ark+=13960=t1xd0t17b/uc2.ark+=13960=t1xd0t17b.basic.json.bz2	18517.0	16.739208145884444	0.27869054972205065	0.139115407463412	0.02160177134525031
2298	ed	The passman; how are our universities to train citizens? By R. L. Archer.	Archer, Richard Lawrence, 1874-	1918.0	0.104434574	uc2.ark:/13960/t46q1wb0m	uc2.ark+=13960=t46q1wb0m	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/46/q1/wb/0m/ark+=13960=t46q1wb0m/uc2.ark+=13960=t46q1wb0m.basic.json.bz2	4533.0	13.28807881603855	0.5286908077994429	0.13787778513125964	0.00772115596735054
2299	theo	Philosophy of theism : being the Gifford lectures delivered before the University of Edinburgh in 1894-95, first series / by Alexander Campbell Fraser.	Fraser, Alexander Campbell, 1819-1914.	1895.0	0.10443155	uc2.ark:/13960/t2h70b664	uc2.ark+=13960=t2h70b664	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2h/70/b6/64/ark+=13960=t2h70b664/uc2.ark+=13960=t2h70b664.basic.json.bz2	11741.0	16.51458632483236	0.4112130054189245	0.1316753257814496	0.030065582148028278
2300	theo	Christian belief interpreted by Christian experience; lectures delivered in India, Ceylon, and Japan, by Charles Cuthbert Hall.	Hall, Charles Cuthbert, 1852-1908.	1902.0	0.104431494	yale.39002088443446	yale.39002088443446	basic/yale/pairtree_root/39/00/20/88/44/34/46/39002088443446/yale.39002088443446.basic.json.bz2	104553.0	14.451207947127276	0.4306591186812639	0.12174686522624889	0.022486203169684273
2301	soc	The psychic factors of civilization, by Lester F. Ward.	Ward, Lester Frank, 1841-1913.	1893.0	0.104416494	uc2.ark:/13960/t8x92c44h	uc2.ark+=13960=t8x92c44h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8x/92/c4/4h/ark+=13960=t8x92c44h/uc2.ark+=13960=t8x92c44h.basic.json.bz2	14682.0	14.291026675115024	0.3766303376809005	0.12130499931889388	0.016482768015256777
2302	soc	The American republic:	Brownson, Orestes Augustus, 1803-1876.	1865.0	0.10440945199999999	uc2.ark:/13960/t6rx9694f	uc2.ark+=13960=t6rx9694f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6r/x9/69/4f/ark+=13960=t6rx9694f/uc2.ark+=13960=t6rx9694f.basic.json.bz2	6790.0	17.343082083420203	0.3126801152737752	0.12857142857142856	0.04153166421207658
